uniqueIdeaIndex,idea
m2m5gra0fqq9b-AINL-445-3,SeaSpeed Transformer is a convertible playset which is used to transform into a slick sports car to a dynamic boat
m2m5r0ph3lbut-AINL-453-1,Aqua cruise adventure boat for children aged 3 to 6. It features vibrant colours and switches from boat to car with functional wheels and a hidden propeller to be used when the wheels are retracted.
m2m5r0ph3lbut-AINL-453-2,"Galactic voyager amphibious explorer is futuristic for children aged 7 to 10. It combines space exploration with earthbound versatility. In car mode, its retractable landing ear doubles as high tech tires and transforming into boat mode, it features a water cannon."
m2m5r0ph3lbut-AINL-453-3,"The EcoWave Hybrid Cruiser is a sustainable car-boat. Eco friendly, crafted from biodegradable and plant based plastics, it is brightly coloured. Using friction,in car form it promotes battery waste awareness and uses a hand crank to power boat mode. A fun but educational booklet accompanies the toy to encourage environmental stewardship."
m2m5rz0df8x4h-HMNL-457-1,"This toy will be a car on the bottom side and an inverted boat on the topside. Once the car is driven into deep enough water, it will flip over. The boat side of the toy will no funtion properly and the car will be inverted on the top but covered with a small dome to hide the undercarriage."
m2m5rz0df8x4h-HMNL-457-2,The bumper of the car will house a flexible hull that is able to stretch down the sides of the car thus turning it into a boat.
m2m5rz0df8x4h-HMNL-457-3,This car will be able to split down the middle with the sides of the car extending outward to reveal a solid boat hull down the center.
m2m5yr7dwffsa-AINL-461-1,"AI suggests an AquaQuest Transformer, which is essentially a transforming toy that can be used in both car mode (featuring rugged wheels and a robust chassis, suitable for both indoor and outdoor play) and boat mode (with retractable wheels and unfolding buoyant side panels). It is equipped with mini-paddle wheels for water propulsion."
m2m5yr7dwffsa-AINL-461-2,"Going one step further, the TripleTerrain Explorer melds a car, boat, and train toy into one. It's a toy car that has detachable tracks, so that the car can be used like a toy train. It also can transform into a buoyant boat featuring side pontoons that provide stability on the water. The flip up paddles drive it forward in aquatic play. For train mode, the car's wheels fit seamlessly onto included tracks that can be configured in multiple layouts, sparking hours of imaginative railway adventures."
m2m5yr7dwffsa-AINL-461-3,"The WaveRider Explorer is an adventure companion for children ages 5-11. It combines the thrill of a rechargeable ride-on car with the safety of a beach-friendly floating boat. On sand, the WaveRider effortlessly navigates thanks to its robust, all-terrain wheels and intuitive controls... when adventure shifts to the shore, a quick transformation turns the car into a buoyant mini-boat, perfect for floating along gentle beach waves. Integrated safety features such as rollover detection, a cloth-padded wheel that can be unrolled for use as a sail, and an inflatable hull make this an incredible toy. Parental supervision encouraged; this ride-on electric car and semi-electric mini-boat are not substitutes for proper safety flotation devices. The boat is weighted to stay upright in the water and upright on land."
m2m6indcqm4yr-AINL-469-1,Aqua Racer Adventure Set - A transformable toy featuring a sports car that turns into a speed boat. Children will be able to change the tires into propellers. It will have small led lights and be able to produce car or boat engine sounds.
m2m6indcqm4yr-AINL-469-2,Navigo Amphibious Vehicle - It is a rugged off road car and it will be able to transform into a powerful motor boat. it will have parts that can snap on or off to create either the motor boat or the off road vehicle.
m2m6indcqm4yr-AINL-469-3,"An underwater explorer vehicle. It starts out as a boat and once submerged, wheels can come out from the bottom where it can then roll on the ground underwater."
m2m7pi4hkjr5x-AINL-477-1,"Mariners drive - the boat that turns into a car when it reaches land.  Can be purchased as a two or four seater for all of your dolls.  The perfect beach toy, will perform as a boat in the sea and become a car on the sand."
m2m7pi4hkjr5x-AINL-477-2,adventura petite is great for imaginative play - perfect for smaller hands and great for transporting.  Small gadgets within the adventure petit allow fun imaginative play and easy packing.
m2m7pi4hkjr5x-AINL-477-3,A boat that transforms into a car.  Only one toy needed instead of 2 but double the fun.  Will fit most sized action figures in to both vehicles. More fun and less space needed to pack it
m2q6ytxmptzbv-HMNL-481-1,"a floatable toy that looks like a boat but has working wheels on the bottom, so the toy can function as a boat during bath time and also outside of the bath on any other surface"
m2q6ytxmptzbv-HMNL-481-2,"a car big enough for children to sit in, but the wheels don't work, and instead the car is propelled by sails like on a boat"
m2q6ytxmptzbv-HMNL-481-3,"a car big enough for them to sit in, that has a propeller on the back, rather than working wheels"
m2q8wbm94q90b-AINL-485-1,a hybrid vehicle which can be used as both a car and boat. it is big enough for the child to sit in and can easily be converted between a car on land and a boat on water using a retracting wheel system and hidden propellers.
m2q8wbm94q90b-AINL-485-2,"an explorative toy which can be used on land and water, with features that change depending on the terrain. it has an integrated scanning feature which scans the land or water it is being played on and provides education facts for the child, such as which animals are likely to be in the water or on the terrain."
m2q8wbm94q90b-AINL-485-3,a modular system where children can build their own cityscapes which float on water for use in the bath or swimming pools. the kit features different vehicles which can be used in the water or on the cityscapes to recreate their own worlds.
m2q90ju84i7q1-HMNL-489-1,"The HydroTruck! A functional toy, a two in one. It starts out as a car, that can drive around with big chunky wheels like a small monster truck. When arriving at a body of water you can press the big red button inside the car. It extends the front of the car outwards, whilst flipping the wheels from vertical to horizontal. It then allows the toy to bop about on the water for play. It could even have a horn inside the car that changes to a barge style fog horn when in boat mode. When heading back to land, press the big red button again to flip the wheels back upright, and shorten the wheel base ready to drive. Its great for bath time for kids, as well as zooming around the living room."
m2q90ju84i7q1-HMNL-489-2,"The Car-Go Carrier. A unique toy that resembles a small cargo style carrier ship, with loads of tiny cargo crates all in different colours spread across the ship. The boats designed to float about on the water for small kids during bath time. The cargo crates are openable, with small cars in a few of them as well as other random items. The idea is that the kids can have fun opening up the cargo boxes and mix & matching whats inside. They can also cause chaos by throwing out all the cars and the like to either the deck of ship itself or the depths of the water."
m2q90ju84i7q1-HMNL-489-3,"Catapult Car-nage. This concept has small catapult set up, the size of a water bottle. The kids can slot in a number of small cars into the catapult mechanism, each with different colours, some having more aerodynamics than other box shaped cars. They hardly weigh anything though to avoid it becoming dangerous. The catapult is pointed at a small ring shaped paddling pool, only small about 0.25 metres in diameter. The ring acts as body of water, filled up easily with water and then a series of again colourful boats are dropped inside to bop along. These also could match the cars styles and themes. The kids then take it in turns to launch the car filled catapult aiming for the body of water, and hopefully hit the boats on top. Points every time they hit them and bonus points if they hit they're matching boat colour with the same car colour."
m2q92a1yay1st-AINL-493-1,"car and boat … no, a bar and coat. Keep your child warm and toasty while making sure they get their vit c drinks at the kids bar."
m2q92a1yay1st-AINL-493-2,"Have hours of fun driving cap’n birdseye around in a car while his crew mutiny and sail the boat to a faraway land where haribos are free! They may return at some poiint to share the swag … but there’s no guarantee. Also, the cap’n will try to escape to grill some fish fingers for his tea. Hours of fishy tooth rotting fun! aaaaarrrrrr!"
m2q92a1yay1st-AINL-493-3,"a small car shoe and a small boat shoe. versatility. for going thru puddles on the school run. if it’s dry, then the car will help your child glide through the school gates … if it’s nasty weather then the boat will help your offspring avoid messing up at least one of their lovely shiny shoes! (Good balance required at all times. Not very reliable in icy conditions.)"
m2q92a1yay1st-AINL-493-4,play with your toy car (used by insects) whilst floating in your boat for bathtime fun. play with your toy boat (insects only) whilst taking a leisurely drive around toys r us … looking for something better to play with (not difficult).
m2q96c6466ggf-HMNL-497-1,Remote controlled duck boat that can be driven on land and can seamlessly be driven into the water and become a functioning boat. It'll mimic the functional design of duck-boats in Boston and the sleek design of James Bond's car from The Spy Who Loved Me
m2q96c6466ggf-HMNL-497-2,"An educational toy to introduce children to road safety and water safety. One side of the toy is a car, with different parts that can be pulled out, flicked, twisted, all presenting the child with different information or warnings about safely driving and safely being a pedestrian. The other side of the toy is a boat, with the same interactive parts that provide information and warnings about water safety"
m2q96c6466ggf-HMNL-497-3,"A toy for the beach. The top is shaped like a car, mostly intended to be seen and used to mimic driving around. The underneath is hollow and when placed in the water will float and look like a boat, but can also be used to scoop sand, to help build a city or roadmap out of sand, so that the toy can be turned over again and be driving around"
m2q9a5waka67u-AINL-501-1,"AquaRacer Turbo Splash, a deluxe amphibious toy vehicle that seamlessly transitions between land and water play crafted with high-quality durable materials."
m2q9a5waka67u-AINL-501-2,"WaveRider Explorer, a multi-functional hybrid vehicle for young adventurers. The toy is a vibrant dual-function machine with oversized soft rubber wheels and a sleek, detachable hull for water excursions."
m2q9a5waka67u-AINL-501-3,"TerraSplash Expedition Pod, a versatile exploration vehicle that functions on both land and water. It mimics a futuristic rover with a transparent, domed driver's cabin."
m2q9oiuzxkoc1-HMNL-505-1,amphibious car make the toy durable and waterproof with wheels that can and retract or become paddles when in water
m2q9oiuzxkoc1-HMNL-505-2,hover wheels instead of traditional wheels the car has detachable hover wheels that can snap on to make it float in water
m2q9oiuzxkoc1-HMNL-505-3,interchangeable parts include parts like big rugged wheels for off read land adventures and detachable pontoons for water play ..
m2q9tgdi3y3u4-HMNL-513-1,My first idea would be to make a toy car for a child but incorporate floats into the design whereby if the child presses a button the toy car transforms into a boat that would be suitable for a shallow pond. The design would be every little boys dream and possibly take on the initial shape of a cool sports car and transform into a speedboat.
m2q9tgdi3y3u4-HMNL-513-2,"My second idea would be more in the form of a kit as an educational toy for both boys and girls, but also for adults and parents to have an input into also. It would take on the form of an old kit car type vehicle but for children to make and build themselves with adult help and supervison; creating budding engineers for the future. There would be an emphasis on both engineering and marine design in order to build something that wouod be fit for a road or path and something that would also be capable of driving directly from a road into the water and not leaking. Perhaps the idea could build on renewable technologies such as solar and battery power."
m2q9tgdi3y3u4-HMNL-513-3,"My third idea would be taking my second kit car boat concept to a new level, perhaps at a more advanced level of children with the aid of engineering adults. This would provide the basic components of the car and boat matching but allow the child to be more creative in the design. I would also ensure that part of the model design would encorporate a basic form of CAD software that would aid learning combined with AI technology that would assist the child in creating the final design. It could then be transferred onto a 3D printing software and printers this giving a child total control over the design but also be an educational tool in helping to solve problems that will inevitiably arise. This would then assist children choose careers for their future."
m2qhkkkebpms4-AINL-517-1,"The Aquaspeedo This is a transforming boat-car with retractable wheels and a propeller, allowing kids to seamlessly transition from water to land thereby building imaginative storytelling."
m2qhkkkebpms4-AINL-517-2,"Hydroracer A remote-controlled, racing car-boat with adjustable speed, colorful lights and splash resistant design. This will enable thrilling land-to-water competitions among friends."
m2qhkkkebpms4-AINL-517-3,"Surf-turf explorer Magnetic car-boat set with interchangeable wheels, a propeller and colorful tiles. Built for exciting land-to-sea exploration adventures. and more."
m2rlegtw8or2a-HMNL-521-1,I would make a hover-car that would have wheels that could retract and then float on water. This could then be remote-controlled.
m2rlegtw8or2a-HMNL-521-2,I would make a toy battleship that could store various other vehicles including amphibious landing crafts. These vehicles could then be released from the ship.
m2rlegtw8or2a-HMNL-521-3,I would make a toy ferry boat that is designed to store various toy cars. This could be used to transport cars across water.
m2rligqcb9g87-AINL-525-1,The aquacruiser is a toy that has wheels for onb land but also has the ability to transform into a boat by folding the wheels in and pulling out a propellor.  The car shape is aero and aqua dynamic to enable a smooth transition from land to water.  the toy is made from robust plastic and is colourful but has decals that show that it also has spped on both land and water.
m2rligqcb9g87-AINL-525-2,the Amphicar is a cross between a boat and a car and is made of plastic and has a built in buoyancy.  There is also a sealed battery compartment and as well as an on/off switch there is also a switch that allows transition for the motor from driving the road wheels to driving a propeller.  The toy comes with accessories that allow the user to customise the toy.
m2rligqcb9g87-AINL-525-3,The speedster is a toy that converts from a dragster/formula 1 car into a speedboad at the twist of a dial.  The dial retracts the wheels and deploys side tanks to give extra buoyancy.  the wheels are rubber faced to give extra traction on the road surfaces and the sreamlined shape of a dragster/formula 1 car easily transforms into the streamlined shape of a racing speedboat.
m2rnv1hgviv0s-HMNL-529-1,Simple amphibious vehicle that can drive on roads and also float in water - ideal bath toy that can also work in regular play out of water
m2rnv1hgviv0s-HMNL-529-2,"A race track that also includes water features and the requirements of both boat and car functionality, One competitor could be a boat with wheels, the other a car with floats and the two race across a track which includes water and road terrains."
m2rnv1hgviv0s-HMNL-529-3,A toddler toy - steamboat with wheels on the side which spin when you pour water into the funnel. It floats in the bath and sprays water when the wheels spin.
m2rnvrfp4i6dw-AINL-533-1,"Introduction the AeroMariner Quest Ship, a unique toy that seamlessly integrates the elements of a car, a boat and even a flying vehicle for an immersive multi terrain adventure. Its construction incorporates durable, lightweight materials such as carbon fibre and waterproof polymers, ensuring longevity. With its embedded smart sensors, users can trigger interactive AR adventures and missions which is accessible via an app."
m2rnvrfp4i6dw-AINL-533-2,"Meet TideTracker, a new novel toy concept that combines a car, a boat and an exciting treasure hunt theme. This set includes a versatile vehicle that morphs from a car into a boat with the flip of a level. The use of the map encourages imaginative play, cooperation and the development of problem-solving skills."
m2rnvrfp4i6dw-AINL-533-3,"Meet the HydroChase Racer, a cutting edge toy that takes the car-boat hybrid concept to new heights. This toy features a modular design, allowing children to reconfigure it between different modes. Engaging, educational STEM components teach basic engineering principles as children customise their adventures."
m2ro984jqrytb-HMNL-537-1,"A Car-Boat - a simple amphibious vehicle, which has four wheels like a car, but a boat-shaped hull. When the car hits the water, the wheels sprout fin-like devices which can be used to propel it through the water. It's battery powered, and has a mobile phone app to allow remote control of the device."
m2ro984jqrytb-HMNL-537-2,"A ferry - a large toy boat which has many smaller car toys within it. It can float, so can be played with in the bath."
m2ro984jqrytb-HMNL-537-3,"A transformer-like toy which in one form is a car, but through twisting and reconfiguring the toy, it can transform into a boat."
