"uniqueIdeaIndex","idea"
"m2m6ba3zrtzqs-HMRL-467-1","a toy car the comes with a app for the computer the child is able to plan a route on the computer and with a camera built into the car the child will be able to see everything the car is doing in a fun and interactive learning experience."
"m2m6ba3zrtzqs-HMRL-467-2","a toy car the is ultra realistic ink electronics and a engine that looks identical to a real car every part of the car is removable with the help of a website or program on the computer it can teach kids all about mechanics and they have a visual tool in front on the to can fiddle with"
"m2m6ba3zrtzqs-HMRL-467-3","a car simulator for computer but come with a small rc car as you driving on the computer through vr the car follow to driving through a camera so that it feels like you actually driving a real car with full pedal and steering wheel"
"m2m6kl9t1pt9k-AIRL-471-1","The AR Maze Racer uses a detachable screen that fits into the car and creates augmented reality mazes in the real work environment. The tablet computer takes images of the room and then creates mazes using the real work items in the room. The child can then control the car through the augmented reality maze."
"m2m6kl9t1pt9k-AIRL-471-2","The TechShape Racer is a vehicle that disassembles into shapes/pieces like circular wheels and square and rectangle body parts, for example. The pieces have contact points that relay their information to a tablet that can guide the child in ways to combine the pieces into various vehicles."
"m2m6kl9t1pt9k-AIRL-471-3","The EcoTech Explorer is a science-focused vehicle for older kids that combines a model car and built-in computer interface. The vehicle comes with solar panels, turbines, gears and additional science based mechanisms that can be combined in various ways to power the car. The computer provides feedback on energy consumption of the design and assists in teaching problem solving, experimentation, and ecological sustainability."
"m2m7lmntcak89-HMRL-475-1","A voice controlled self driving car for kids. Kind of like a robo car that they could ride around outside."
"m2m7lmntcak89-HMRL-475-2","An uber for their stuffed animals to get picked up in. The kids could order a ride on the computer"
"m2m7lmntcak89-HMRL-475-3","car that is controlled by a computer touchscreen for kids to use. Maybe the kids can have different models like a convertible that the top lowers or different options"
"m2m8qgsn25r4h-AIRL-479-1","Carputer which is a model toy car with a computer element where the user can program a speed in which the toy will travel"
"m2m8qgsn25r4h-AIRL-479-2","Compucar which is a toy computer that is inspired by hot wheels and has educational games, the educational games will revolve around cars, and will teach kids early concepts in math and programming"
"m2m8qgsn25r4h-AIRL-479-3","a humanoid toy car (think transformers) with the ability to speak to a child (like an alexa) and provide early education with respect to socialisation"
"m2q8ubtozk8um-HMRL-483-1","Car Designer: using the computer you can use different templates, colours, styles, etc. to design your own car.  It can be a family car, a race car or any other type of car you choose.  There are no limits to what you can combine or make.  The more creative your car is the better."
"m2q8ubtozk8um-HMRL-483-2","Car Race Game:  using the computer you can choose any type of car and then pick a road pattern or location to race against other players.  You can drive a Jeep in the desert, a race car in New York City or any combination of car and location.  You can play against the computer or against other players on line."
"m2q8ubtozk8um-HMRL-483-3","Demolition Derby: choose a car and add any designs to it that you like.  Your car will then be placed in a computer simulated arena where you will smash into other cars while avoiding getting hit by other players.  Live out your wildest dreams of smashing a car to smithereens."
"m2q8ymsjzwwxf-AIRL-487-1","Idea 1: Toy race-car with a built-in screen, allowing children to interact with the race-car for computer-like functionalities. This could allow them to enter different driving 'modes'. It would have a build in sensor and processor that would allow for object recognition, allowing the car to avoid bumping into things and also interact with other nearby toys with the same interface, perhaps tracking or racing them. The driving modes on the screen would allow the child to choose 'race-time', 'hide and seek', 'start a journey' or 'crazy mode'. By integrating a voice-command system, it would allow the child to practice giving instructions, and allowing the child to control the toy race-car whilst on the move."
"m2q8ymsjzwwxf-AIRL-487-2","Idea 2: A portable toy which is designed to be used on car journeys that mimics a real car dashboard, containing a steering wheel, interactive buttons and a small screen. The screen displays a virtual road, which responds to how the child interacts with the buttons. For example, turning the steering wheel right would encourage the road on the display to divert right. This could raise the child's awareness of the rules of the road and road safety. There could be settings based on the age of the child, allowing the difficulty level to increase with learning road signs, zebra crossings and spotting hazards. It could contain an interface that allows the virtual map to be matched to the coordinates of the real world locations, which could be especially fun on road-trips or learning how to navigate their local town."
"m2q8ymsjzwwxf-AIRL-487-3","Idea 3: Adventure Discover toolkit. Ideal to take on various travels. It's fitted with GPS and a camera system. Allows the child to look at what speed they're currently traveling at, which would be interesting in cars and trains. The camera setting would identify the make and model of cars and trains, telling the child about any 'cool features'. It could be held to the window to identify landmarks, which the child could then find out the history of the place. Clear educational benefits. Would likely be the size of a small tablet."
"m2q92v87mwwk0-AIRL-495-1","A car that is programmed on an app to move around to teach programming. programming difficulty level can advance as the child gets more familiar with it."
"m2q92v87mwwk0-AIRL-495-2","a remote control car where you can change different parts of it, like wheel size and tyre texture, shape of the bonnet for aerodynamics etc. Customisable with sensors on it that shows how different cars may work better on different surfaces, carpet or hard floor, how fast it can go. and they can explore differences on the app."
"m2q92v87mwwk0-AIRL-495-3","a track like the duplo train so it can be built in different configurations. technology in the toy car can sense what it it driving on and different pieces could make different effects like singing or stopping, reversing etc"
"m2q9jkz4i2cwf-HMRL-507-1","A car that a child can get into it. There will be a small computer that the child can program where he was to go. The computer the shows a map and direction to the destination.The child when ready then press a go button. Then the car starts to move without being controlled."
"m2q9jkz4i2cwf-HMRL-507-2","The computer might be in the room to monitor every move of the car as well as faults on the car and report."
"m2q9jkz4i2cwf-HMRL-507-3","The computer can be a built-in in the car, whenever they need to travel, they would give a voice command to the computer and the car just follow and drive to the destination without being controlled by the child but by the computer."
"m2q9qtfsvp5bv-AIRL-511-1","Eco-voyager - sustainability themed toy to teach children about eco friendly transport and technology. A pedal powered car that can become a solar powered boat, with solar panels and sail. The onboard computer allows kids to see information about climate science and the environment and what the car uses as it switches between modes."
"m2q9qtfsvp5bv-AIRL-511-2","Galactic explorer - a modular space pod based on a car that is a lunar rover and can transform into a rocket. The touchscreen control panel simulates interstellar missions and children can transform the room into a cosmic landscape with a projector. The computer also teaches about astronomy and navigation making it fun to explore space."
"m2q9qtfsvp5bv-AIRL-511-3","The technocruiser - children can swap parts into the car such as different wheels, spoilers and chassis - the detachable tablet allows them to play games, learning about engineering and technology. They can access a virtual garage to design car parts to enhance the performance. They can find out about how the parts influence speed, efficiency etc."
"m2qa1b4x9eaiv-HMRL-515-1","A car that can be coded to deliver orders around a digital town, picking up and dropping off form multiple locations"
"m2qa1b4x9eaiv-HMRL-515-2","A car that you have to write code in order to move it around a digital track - could be a race or independent play"
"m2qa1b4x9eaiv-HMRL-515-3","An educational toy where you have to answer general knowledge questions to move a car around a digital board in a race - could play with other people or against the computer"
"m2qhnjaw7lddc-AIRL-519-1","LingoCar: A language-learning assistant remote controlled car. It has sensors/cameras/microphones which allow it to understand the world around it, and can speak to the child driving it to teach it vocabulary about things in its home. It could be directly asked questions about grammar too. It also has a quiz mode where it autonomously drives around the house and asks the child to identify the object it's pointing at."
"m2qhnjaw7lddc-AIRL-519-2","CrazyDrive: A remote-controlled car, but the remote control is simply a large touchpad and stylus. Kids can draw crazy shapes and elaborate patterns for the car - extremely flexible, gyroscopic balanced and multi-wheeled - can perform crazy maneuvers and impressive acrobatics as it fulfills the child's designs."
"m2qhnjaw7lddc-AIRL-519-3","BOTany: A remote-controlled car fitted with crane-like tweezers and sample storage pods. Children can drive it around parks/gardens and take small samples of leaves, seeds, fruits and the like. The on-board computer analyses the sample and talks to the child about what the plant is, how it is useful, how to care for it and so on - connecting kids to the natural world with technology."
"m2rlhgi37sn22-HMRL-523-1","This toy would be a small remote controlled Tesla. You would use your computer to control the small car and one unique feature is that you can change the color of the car with your computer."
"m2rlhgi37sn22-HMRL-523-2","This toy would be about the size of a go kart. Inside the car is a computer and you can control everything about the car on the computer. The computer plays music, changes the color of the car, and can even take you to your destination. Need to call mom? no worries the computer can do that as well. Since this is a toy it's safety features are number one. The computer helps sense curbs and other objects in front so it assists with braking."
"m2rlhgi37sn22-HMRL-523-3","This toy is a more realistic Mario cart game. Get inside the car and in front of you is a nice size screen. Grab a friend to sit beside you in this two player game, pick your course, pick your character, and your vehicle. Once you begin you have everything necessary to win the game: a steering wheel, gas pedal, break, etc."
"m2rlt84kpger7-AIRL-527-1","I want to build a toy which looks like a miniature racing car big enough to fit a 5 to 11-year old child. This car has self-driving features that is controlled by the built-in computer in the car. It has sensors and cameras and some AI computer vision features to automatically navigate tracks and detect any obstacles or prevent the car from hitting another object or anything."
"m2rlt84kpger7-AIRL-527-2","I want to build an AI-enabled toy car that teaches kids the basics of driving. The car has built-in sensors for lane detection, speed control. It has interactive features like AI-voice assistant and uses virtual reality and augmented reality as well to simulate real road driving conditions."
"m2rlt84kpger7-AIRL-527-3","I want to build just a plain toy car that is portable enough and small enough to be handled by a 5 to 11-year old kid. This toy car can be connected to an app that can either be ran in a desktop or mobile device and the app has assorted palettes of vibrant colours and shapes that will allow the child to interactively design the car creatively. To make it more appealing we can also add sounds to simulate typical car sounds or road sounds."
"m2rnv5it53g77-HMRL-531-1","Drive smart: A mock simulator chair that has a wheel and screen designed for kids to race against a computer on motorsport tracks. The car element is a large chair with a  screen attached that provides an immersive POV experience."
"m2rnv5it53g77-HMRL-531-2","First-hand remote control car: While driving a remote control car, kids can use an app on a tablet to get a view of what the remote control car can see, showing them a quicker and more interesting view of things."
"m2rnv5it53g77-HMRL-531-3","Car-acrobat: A small model of a car has a preset of different tricks, jumps and manoeuveres it can do while on a small scaletrex-style track. It includes jumps and the ability to take different routes"
"m2rnws0c0asrj-AIRL-535-1","Robocar - drive and code playset - is a battery powered toy car with sensors and wifi capability which allows children to program its movement via a tablet app."
"m2rnws0c0asrj-AIRL-535-2","robotic racers - allows children to build race and program cars which has coding to race the cars which each other"
"m2rnws0c0asrj-AIRL-535-3","car-compute - a toy which is controlled by a basic remote control computer which takes its command for the movement via the remote control computer"
